fecha,tipo,nota,von_wobeser_es,von_wobeser_es_url,von_wobeser_en,von_wobeser_en_url,replit_es,replit_es_url,replit_en,replit_en_url,comparacion,estado_enlaces,enlaces_rotos,contenido_incompatible,referencia
2019-04,noticia,La Secretaría de Energía modifica los términos para la estricta separación legal de la Comisión Federal de Electricidad,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1068,si,https://www.vonwobeser.com/index.php/publication?p_id=1069,si,https://webpage-von-wobeser-2026.replit.app/news/la-secretaria-de-energia-modifica-los-terminos-para-la-estricta-separacion-legal,si,https://webpage-von-wobeser-2026.replit.app/news/the-ministry-of-energy-modifies-the-terms-for-the-strict-legal-separation-of-the?lang=en,En ambas,OK,0,0,p_id ES 1068 | p_id EN 1069
2019-04,noticia,La Cámara de Diputados aprueba la iniciativa de reforma a la Ley Federal Trabajo,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1082,si,https://www.vonwobeser.com/index.php/publication?p_id=1083,si,https://webpage-von-wobeser-2026.replit.app/news/la-camara-de-diputados-aprueba-la-iniciativa-de-reforma-a-la-ley-federal-trabajo,si,https://webpage-von-wobeser-2026.replit.app/news/the-chamber-of-deputies-passes-bill-reforming-federal-labor-law?lang=en,En ambas,OK,0,0,p_id ES 1082 | p_id EN 1083
2019-04,noticia,Inicia cumplimiento obligatorio del Código de Red para todos los usuarios en media y alta tensión conectados a la red,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1077,no,,si,https://webpage-von-wobeser-2026.replit.app/news/inicia-cumplimiento-obligatorio-del-codigo-de-red-para-todos-los-usuarios-en-med,si,https://webpage-von-wobeser-2026.replit.app/news/inicia-cumplimiento-obligatorio-del-codigo-de-red-para-todos-los-usuarios-en-med?lang=en,En ambas | oficial en 1 idioma,OK,0,0,p_id ES 1077
2019-04,noticia,"El área de Competencia Económica, liderada por Fernando Carreño, es reconocida con el premio al “Asunto de abuso de dominancia del año en America” por Global Competition Review (GCR)",si,https://www.vonwobeser.com/index.php/publicacion?p_id=1067,no,,si,https://webpage-von-wobeser-2026.replit.app/news/el-area-de-competencia-economica-liderada-por-fernando-carreno-es-reconocida-con,si,https://webpage-von-wobeser-2026.replit.app/news/el-area-de-competencia-economica-liderada-por-fernando-carreno-es-reconocida-con?lang=en,En ambas | oficial en 1 idioma,OK,0,0,p_id ES 1067
2019-04,noticia,Disposiciones de Carácter General que regulan los Programas de Auto Regularización,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1088,si,https://www.vonwobeser.com/index.php/publication?p_id=1089,si,https://webpage-von-wobeser-2026.replit.app/news/disposiciones-de-caracter-general-que-regulan-los-programas-de-auto-regularizaci,si,https://webpage-von-wobeser-2026.replit.app/news/general-provisions-regulating-the-aml-self-regularization-programs?lang=en,En ambas,OK,0,0,p_id ES 1088 | p_id EN 1089
2019-04,noticia,Disposiciones de Carácter General aplicables a Modelos Novedosos emitidas por la SHCP y CNBV,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1078,si,https://www.vonwobeser.com/index.php/publication?p_id=1079,si,https://webpage-von-wobeser-2026.replit.app/news/disposiciones-de-caracter-general-aplicables-a-modelos-novedosos-emitidas-por-la,si,https://webpage-von-wobeser-2026.replit.app/news/provisions-applicable-to-sandboxes-issued-by-the-shcp-cnbv?lang=en,En ambas,OK,0,0,p_id ES 1078 | p_id EN 1079
2019-04,noticia,"Centralized acquisition of medicines and healing material, for the federal entities, for year 2019",no,,si,https://www.vonwobeser.com/index.php/publication?p_id=1081,si,https://webpage-von-wobeser-2026.replit.app/news/centralized-acquisition-of-medicines-and-healing-material-for-the-federal-entiti,si,https://webpage-von-wobeser-2026.replit.app/news/centralized-acquisition-of-medicines-and-healing-material-for-the-federal-entiti?lang=en,En ambas | oficial en 1 idioma,OK,0,0,p_id EN 1081
2019-04,noticia,"Adquisición centralizada de medicamentos y material de curación, por las entidades federativas, para el ejercicio 2019",si,https://www.vonwobeser.com/index.php/publicacion?p_id=1080,no,,si,https://webpage-von-wobeser-2026.replit.app/news/adquisicion-centralizada-de-medicamentos-y-material-de-curacion-por-las-entidade,si,https://webpage-von-wobeser-2026.replit.app/news/adquisicion-centralizada-de-medicamentos-y-material-de-curacion-por-las-entidade?lang=en,En ambas | oficial en 1 idioma,OK,0,0,p_id ES 1080
2019-03,noticia,Resolution amending the General Provisions applicable to Financial Technology Institutions,no,,si,https://www.vonwobeser.com/index.php/publication?p_id=1064,si,https://webpage-von-wobeser-2026.replit.app/news/resolution-amending-the-general-provisions-applicable-to-financial-technology-in,si,https://webpage-von-wobeser-2026.replit.app/news/resolution-amending-the-general-provisions-applicable-to-financial-technology-in?lang=en,En ambas | oficial en 1 idioma,OK,0,0,p_id EN 1064
2019-03,noticia,Resolución que modifica las Disposiciones de Carácter General aplicables a las Instituciones de Tecnología Financiera,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1065,no,,si,https://webpage-von-wobeser-2026.replit.app/news/resolucion-que-modifica-las-disposiciones-de-caracter-general-aplicables-a-las-i,si,https://webpage-von-wobeser-2026.replit.app/news/resolucion-que-modifica-las-disposiciones-de-caracter-general-aplicables-a-las-i?lang=en,En ambas | oficial en 1 idioma,OK,0,0,p_id ES 1065
2019-03,noticia,Latin Lawyer- Fernando Carreño- Regulador de competencia económica multa a compañía de información crediticia por su negativa a negociar en México,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1061,si,https://www.vonwobeser.com/index.php/publication?p_id=1060,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-fernando-carreno-regulador-de-competencia-economica-multa-a-compani,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-fernando-carreno-antitrust-regulator-fines-credit-data-company-for-?lang=en,En ambas,OK,0,0,p_id ES 1061 | p_id EN 1060
2019-03,noticia,Global Competition Review- Fernando Carreño- Compañía de información crediticia multada por negarse a negociar en México,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1059,si,https://www.vonwobeser.com/index.php/publication?p_id=1058,si,https://webpage-von-wobeser-2026.replit.app/news/global-competition-review-fernando-carreno-credit-data-company-fined-for-refusal,si,https://webpage-von-wobeser-2026.replit.app/news/global-competition-review-fernando-carreno-credit-data-company-fined-for-refusal?lang=en,En ambas,OK,0,0,p_id ES 1059 | p_id EN 1058
2019-03,noticia,Circulars issued by the Bank of Mexico in relation to Risk Mitigation; Operations with Virtual Assets; Innovative Models and Operations in Foreign Currency,no,,si,https://www.vonwobeser.com/index.php/publication?p_id=1063,si,https://webpage-von-wobeser-2026.replit.app/news/circulars-issued-by-the-bank-of-mexico-in-relation-to-risk-mitigation-operations,si,https://webpage-von-wobeser-2026.replit.app/news/circulars-issued-by-the-bank-of-mexico-in-relation-to-risk-mitigation-operations?lang=en,En ambas | oficial en 1 idioma,OK,0,0,p_id EN 1063
2019-03,noticia,Circulares emitidas por el Banco de México en materia de Mitigación de Riesgos; Operaciones con Activos Virtuales; Modelos Novedosos y Operaciones en Moneda Extranjera,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1062,no,,no,,no,,Falta en Replit,OK,0,0,p_id ES 1062
2019-02,noticia,Rankings Globales de Chambers and Partners 2019- Von Wobeser y Sierra,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1056,si,https://www.vonwobeser.com/index.php/publication?p_id=1057,si,https://webpage-von-wobeser-2026.replit.app/news/rankings-globales-de-chambers-and-partners-2019-von-wobeser-y-sierra,si,https://webpage-von-wobeser-2026.replit.app/news/chambers-and-partners-global-rankings-2019-von-wobeser-y-sierra?lang=en,En ambas,OK,0,0,p_id ES 1056 | p_id EN 1057
2019-02,noticia,Nuevo mecanismo para fijar los precios máximos de venta al público de medicamentos de patente,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1055,si,https://www.vonwobeser.com/index.php/publication?p_id=1054,si,https://webpage-von-wobeser-2026.replit.app/news/nuevo-mecanismo-para-fijar-los-precios-maximos-de-venta-al-publico-de-medicament,si,https://webpage-von-wobeser-2026.replit.app/news/new-mechanisms-to-establish-maximum-sale-prices-to-the-public-of-patented-medici?lang=en,En ambas,OK,0,0,p_id ES 1055 | p_id EN 1054
2019-02,noticia,Latin Lawyer- Von Wobeser & Sierra reconocido como Leading Light 2018 en relación a pro bono,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1053,si,https://www.vonwobeser.com/index.php/publication?p_id=1052,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-von-wobeser-sierra-reconocido-como-leading-light-2018-en-relacion-a,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-von-wobeser-sierra-recognized-as-leading-light-2018-in-regards-to-p?lang=en,En ambas,Roto: 1,1,0,p_id ES 1053 | p_id EN 1052
2019-02,noticia,Criterios y Procedimiento PLD aplicables a Transmisores de Dinero,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1050,si,https://www.vonwobeser.com/index.php/publication?p_id=1049,si,https://webpage-von-wobeser-2026.replit.app/news/criterios-y-procedimiento-pld-aplicables-a-transmisores-de-dinero,si,https://webpage-von-wobeser-2026.replit.app/news/aml-criteria-and-procedures-applicable-to-money-transmitters?lang=en,En ambas,OK,0,0,p_id ES 1050 | p_id EN 1049
2019-01,noticia,Valores de la Unidad de Medida y Actualización (UMA) vigentes a partir del 1º de febrero de 2019,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1041,si,https://www.vonwobeser.com/index.php/publication?p_id=1042,si,https://webpage-von-wobeser-2026.replit.app/news/valores-de-la-unidad-de-medida-y-actualizacion-uma-vigentes-a-partir-del-1-de-fe,si,https://webpage-von-wobeser-2026.replit.app/news/values-of-the-unit-of-measurement-and-indexing-in-effect-as-of-february-1-2019?lang=en,En ambas,OK,0,0,p_id ES 1041 | p_id EN 1042
2019-01,noticia,Latin Lawyer- Claus von Wobeser- Consorcio del Canal de Panamá obligado a pagar,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1038,si,https://www.vonwobeser.com/index.php/publication?p_id=1037,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-claus-von-wobeser-consorcio-del-canal-de-panama-obligado-a-pagar,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-claus-von-wobeser-panama-canal-consortium-ordered-to-pay?lang=en,En ambas,OK,0,0,p_id ES 1038 | p_id EN 1037
2019-01,noticia,Iniciativa de Reforma a la Ley Federal Trabajo,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1048,si,https://www.vonwobeser.com/index.php/publication?p_id=1047,si,https://webpage-von-wobeser-2026.replit.app/news/iniciativa-de-reforma-a-la-ley-federal-trabajo,si,https://webpage-von-wobeser-2026.replit.app/news/bill-reforming-the-federal-labor-law?lang=en,En ambas,OK,0,0,p_id ES 1048 | p_id EN 1047
2019-01,noticia,Global Competition Review (GCR 100) reconoce una vez más a Von Wobeser y Sierra como Firma Elite,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1045,si,https://www.vonwobeser.com/index.php/publication?p_id=1044,si,https://webpage-von-wobeser-2026.replit.app/news/global-competition-review-gcr-100-reconoce-una-vez-mas-a-von-wobeser-y-sierra-co,si,https://webpage-von-wobeser-2026.replit.app/news/global-competition-review-gcr-100-once-again-recognizes-von-wobeser-as-an-elite-?lang=en,En ambas,OK,0,0,p_id ES 1045 | p_id EN 1044
2018-12,noticia,Suprema Corte de Justicia de la Nación declara inconstitucional la exclusión de los empleados domésticos del régimen obligatorio del Instituto Mexicano del Seguro Social,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1029,si,https://www.vonwobeser.com/index.php/publication?p_id=1030,si,https://webpage-von-wobeser-2026.replit.app/news/suprema-corte-de-justicia-de-la-nacion-declara-inconstitucional-la-exclusion-de-,si,https://webpage-von-wobeser-2026.replit.app/news/supreme-court-of-justice-of-the-nation-declares-the-exclusion-of-domestic-worker?lang=en,En ambas,OK,0,0,p_id ES 1029 | p_id EN 1030
2018-12,noticia,Nuevo salario mínimo general a partir del 1 de enero de 2019,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1032,si,https://www.vonwobeser.com/index.php/publication?p_id=1031,si,https://webpage-von-wobeser-2026.replit.app/news/nuevo-salario-minimo-general-a-partir-del-1-de-enero-de-2019,si,https://webpage-von-wobeser-2026.replit.app/news/new-minimum-wage-as-of-january-1st-2019?lang=en,En ambas,OK,0,0,p_id ES 1032 | p_id EN 1031
2018-12,noticia,Nuevo salario mínimo a partir del 1 de enero de 2019 y creación de Salario Mínimo General Fronterizo,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1028,si,https://www.vonwobeser.com/index.php/publication?p_id=1027,si,https://webpage-von-wobeser-2026.replit.app/news/nuevo-salario-minimo-a-partir-del-1-de-enero-de-2019-y-creacion-de-salario-minim,si,https://webpage-von-wobeser-2026.replit.app/news/new-minimum-wage-beginning-january-1-2019-and-creation-of-a-border-general-minim?lang=en,En ambas,OK,0,0,p_id ES 1028 | p_id EN 1027
2018-12,noticia,Global Arbitration Review- Claus von Wobeser- Consorcio del Canal de Panamá obligado a pagar,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1036,si,https://www.vonwobeser.com/index.php/publication?p_id=1035,si,https://webpage-von-wobeser-2026.replit.app/news/global-arbitration-review-claus-von-wobeser-consorcio-del-canal-de-panama-obliga,si,https://webpage-von-wobeser-2026.replit.app/news/global-arbitration-review-claus-von-wobeser-panama-canal-consortium-ordered-to-p?lang=en,En ambas,OK,0,0,p_id ES 1036 | p_id EN 1035
2018-12,articulo,Diego Sierra- Global Restructuring Review- The Restructuring Review of the Americas 2019: Capítulo de México,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1033,si,https://www.vonwobeser.com/index.php/publication?p_id=1034,si,https://webpage-von-wobeser-2026.replit.app/news/diego-sierra-global-restructuring-review-the-restructuring-review-of-the-america-2,si,https://webpage-von-wobeser-2026.replit.app/news/diego-sierra-global-restructuring-review-the-restructuring-review-of-the-america?lang=en,En ambas,OK,0,0,p_id ES 1033 | p_id EN 1034
2018-11,articulo,Luis Burgueño - Getting the Deal Through- Capital Privado: Inteligencia de Mercado- Capítulo sobre México 2018,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1040,si,https://www.vonwobeser.com/index.php/publication?p_id=1039,si,https://webpage-von-wobeser-2026.replit.app/news/luis-burgueno-getting-the-deal-through-capital-privado-inteligencia-de-mercado-c,si,https://webpage-von-wobeser-2026.replit.app/news/luis-burgueno-getting-the-deal-through-private-equity-market-intelligence-mexico?lang=en,En ambas,OK,0,0,p_id ES 1040 | p_id EN 1039
2018-11,noticia,Latin Lawyer- Fernando Carreño- La entidad mexicana reguladora de competencia económica investiga el mercado de sistemas de cobro con tarjeta,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1017,si,https://www.vonwobeser.com/index.php/publication?p_id=1016,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-fernando-carreno-la-entidad-mexicana-reguladora-de-competencia-econ,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-fernando-carreno-mexican-antitrust-regulator-probes-market-for-card?lang=en,En ambas,OK,0,0,p_id ES 1017 | p_id EN 1016
2018-11,noticia,Latin Lawyer- Andrés Nieto- State interventionism may spur policy advice work for law firms,no,,si,https://www.vonwobeser.com/index.php/publication?p_id=1020,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-andres-nieto-state-interventionism-may-spur-policy-advice-work-for-,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-andres-nieto-state-interventionism-may-spur-policy-advice-work-for-?lang=en,En ambas | oficial en 1 idioma,OK,0,0,p_id EN 1020
2018-10,noticia,Ley Orgánica de la Fiscalía General de la República,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1003,si,https://www.vonwobeser.com/index.php/publication?p_id=1002,si,https://webpage-von-wobeser-2026.replit.app/news/ley-organica-de-la-fiscalia-general-de-la-republica,si,https://webpage-von-wobeser-2026.replit.app/news/organizational-law-of-the-attorney-general-s-office?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 1003 | p_id EN 1002
2018-10,noticia,Latin Lawyer- Fernando Carreño- Manufacturera de acero multada por incumplimiento de compromisos de competencia económica,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1007,si,https://www.vonwobeser.com/index.php/publication?p_id=1006,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-fernando-carreno-manufacturera-de-acero-multada-por-incumplimiento-,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-fernando-carreno-steel-manufacturer-fined-in-mexico-for-antitrust-c?lang=en,En ambas,OK,0,0,p_id ES 1007 | p_id EN 1006
2018-10,noticia,Global Arbitration Review- Adrián Magallanes- IBA revela nueva junta de oficiales,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1009,si,https://www.vonwobeser.com/index.php/publication?p_id=1008,si,https://webpage-von-wobeser-2026.replit.app/news/global-arbitration-review-adrian-magallanes-iba-revela-nueva-junta-de-oficiales,si,https://webpage-von-wobeser-2026.replit.app/news/global-arbitration-review-adrian-magallanes-iba-unveils-new-slate-of-officers?lang=en,En ambas,OK,0,0,p_id ES 1009 | p_id EN 1008
2018-10,noticia,Evento: Planning Past Unconscious Bias: The ArbitralWomen Diversity Toolkit,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1010,si,https://www.vonwobeser.com/index.php/publication?p_id=1011,si,https://webpage-von-wobeser-2026.replit.app/news/event-planning-past-unconscious-bias-the-arbitralwomen-diversity-toolkit,si,https://webpage-von-wobeser-2026.replit.app/news/event-planning-past-unconscious-bias-the-arbitralwomen-diversity-toolkit?lang=en,En ambas,OK,0,0,p_id ES 1010 | p_id EN 1011
2018-10,noticia,Evento: Implicaciones Jurídicas de la Terminación del Proyecto del Nuevo Aeropuerto de la CDMX,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1015,si,https://www.vonwobeser.com/index.php/publication?p_id=1014,si,https://webpage-von-wobeser-2026.replit.app/news/evento-implicaciones-juridicas-de-la-terminacion-del-proyecto-del-nuevo-aeropuer,si,https://webpage-von-wobeser-2026.replit.app/news/event-legal-implications-of-the-termination-of-the-project-for-the-construction-?lang=en,En ambas,OK,0,0,p_id ES 1015 | p_id EN 1014
2018-10,articulo,"Adrián Magallanes, Diego Sierra- Latin Lawyer: Litigio 2019, Referencia de México",si,https://www.vonwobeser.com/index.php/publicacion?p_id=1013,si,https://www.vonwobeser.com/index.php/publication?p_id=1012,si,https://webpage-von-wobeser-2026.replit.app/news/adrian-magallanes-diego-sierra-latin-lawyer-litigio-2019-referencia-de-mexico,si,https://webpage-von-wobeser-2026.replit.app/news/adrian-magallanes-diego-sierra-latin-lawyer-litigation-2019-mexico-reference?lang=en,En ambas,OK,0,0,p_id ES 1013 | p_id EN 1012
2018-10,noticia,"Acuerdo entre Estado Unidos de América, México y Canadá y los aranceles al acero",si,https://www.vonwobeser.com/index.php/publicacion?p_id=1005,si,https://www.vonwobeser.com/index.php/publication?p_id=1004,si,https://webpage-von-wobeser-2026.replit.app/news/acuerdo-entre-estado-unidos-de-america-mexico-y-canada-y-los-aranceles-al-acero,si,https://webpage-von-wobeser-2026.replit.app/news/united-states-mexico-canada-agreement-and-the-steel-tariffs?lang=en,En ambas,OK,0,0,p_id ES 1005 | p_id EN 1004
2018-09,noticia,Resoluciones en materia de crédito y requerimientos de información por autoridades a Instituciones de Tecnología Financiera (ITF),si,https://www.vonwobeser.com/index.php/publicacion?p_id=993,si,https://www.vonwobeser.com/index.php/publication?p_id=992,si,https://webpage-von-wobeser-2026.replit.app/news/resoluciones-en-materia-de-credito-y-requerimientos-de-informacion-por-autoridad,si,https://webpage-von-wobeser-2026.replit.app/news/resolutions-on-credit-matters-and-information-required-by-authorities-from-finan?lang=en,En ambas,OK,0,0,p_id ES 993 | p_id EN 992
2018-09,noticia,Reformas y adiciones al Estatuto Orgánico de la Comisión Nacional para la Protección y Defensa de los Usuarios de Servicios Financieros,si,https://www.vonwobeser.com/index.php/publicacion?p_id=996,si,https://www.vonwobeser.com/index.php/publication?p_id=997,si,https://webpage-von-wobeser-2026.replit.app/news/reformas-y-adiciones-al-estatuto-organico-de-la-comision-nacional-para-la-protec,si,https://webpage-von-wobeser-2026.replit.app/news/amendments-to-the-statutory-charter-of-the-national-commission-for-the-protectio?lang=en,En ambas,OK,0,0,p_id ES 996 | p_id EN 997
2018-09,noticia,Ratificación Convenio 98 de la OIT y propuestas del Gobierno electo para cambiar el modelo laboral,si,https://www.vonwobeser.com/index.php/publicacion?p_id=998,si,https://www.vonwobeser.com/index.php/publication?p_id=999,si,https://webpage-von-wobeser-2026.replit.app/news/ratificacion-convenio-98-de-la-oit-y-propuestas-del-gobierno-electo-para-cambiar,si,https://webpage-von-wobeser-2026.replit.app/news/ratification-of-ilo-s-convention-98-and-main-proposals-of-the-elected-government?lang=en,En ambas,OK,0,0,p_id ES 998 | p_id EN 999
2018-09,noticia,"Lex Latin- Andrés Nieto, Rodolfo Trampe, Santiago Barraza & Alix Trimmer- Fondo Creation Investments invierte MXN 250 millones en financiera Pluscorp",si,https://www.vonwobeser.com/index.php/publicacion?p_id=1001,si,https://www.vonwobeser.com/index.php/publication?p_id=1000,si,https://webpage-von-wobeser-2026.replit.app/news/lex-latin-andres-nieto-rodolfo-trampe-santiago-barraza-alix-trimmer-fondo-creati,si,https://webpage-von-wobeser-2026.replit.app/news/lex-latin-andres-nieto-rodolfo-trampe-santiago-barraza-alix-trimmer-creation-inv?lang=en,En ambas,OK,0,0,p_id ES 1001 | p_id EN 1000
2018-09,noticia,"Legislación secundaria a la Ley para Regular Instituciones de Tecnología Financiera de carácter general, en materia de lavado de dinero y aplicable a las Instituciones de Fondos de Pago Electrónico",si,https://www.vonwobeser.com/index.php/publicacion?p_id=995,si,https://www.vonwobeser.com/index.php/publication?p_id=994,si,https://webpage-von-wobeser-2026.replit.app/news/legislacion-secundaria-a-la-ley-para-regular-instituciones-de-tecnologia-financi,si,https://webpage-von-wobeser-2026.replit.app/news/secondary-legislation-to-the-law-regulating-financial-technology-institutions-in?lang=en,En ambas,OK,0,0,p_id ES 995 | p_id EN 994
2018-09,noticia,Global Arbitration Review- Claus von Wobeser- Laudo en contra de la compañía eléctrica del Estado de Tanzania mantenido,si,https://www.vonwobeser.com/index.php/publicacion?p_id=991,si,https://www.vonwobeser.com/index.php/publication?p_id=990,si,https://webpage-von-wobeser-2026.replit.app/news/global-arbitration-review-claus-von-wobeser-laudo-en-contra-de-la-compania-elect,si,https://webpage-von-wobeser-2026.replit.app/news/global-arbitration-review-claus-von-wobeser-award-against-tanzanian-state-run-co?lang=en,En ambas,OK,0,0,p_id ES 991 | p_id EN 990
2018-08,noticia,Reglas secundarias a la Ley para Regular las Instituciones de Tecnología Financiera en materia de lavado de dinero y de carácter general,si,https://www.vonwobeser.com/index.php/publicacion?p_id=977,si,https://www.vonwobeser.com/index.php/publication?p_id=976,si,https://webpage-von-wobeser-2026.replit.app/news/secondary-rules-to-the-law-regulating-financial-technology-institutions-in-relat,si,https://webpage-von-wobeser-2026.replit.app/news/secondary-rules-to-the-law-regulating-financial-technology-institutions-in-relat?lang=en,En ambas,OK,0,0,p_id ES 977 | p_id EN 976
2018-08,noticia,Latin Lawyer- Fernando Carreño- Pemex multado con $22 millones de dólares por entrega tardía de reporte de auditoría,si,https://www.vonwobeser.com/index.php/publicacion?p_id=983,si,https://www.vonwobeser.com/index.php/publication?p_id=982,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-fernando-carreno-pemex-multado-con-22-millones-de-dolares-por-entre,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-fernando-carreno-pemex-fined-us-22-million-for-tardy-audit-report?lang=en,En ambas,OK,0,0,p_id ES 983 | p_id EN 982
2018-08,noticia,La profesora Andrea K. Bjorkland entrevistó a Claus von Wobeser,si,https://www.vonwobeser.com/index.php/publicacion?p_id=979,si,https://www.vonwobeser.com/index.php/publication?p_id=978,si,https://webpage-von-wobeser-2026.replit.app/news/professor-andrea-k-bjorkland-interviews-claus-von-wobeser,si,https://webpage-von-wobeser-2026.replit.app/news/professor-andrea-k-bjorkland-interviews-claus-von-wobeser?lang=en,En ambas,OK,0,0,p_id ES 979 | p_id EN 978
2018-08,articulo,Fernando Carreño- Vlex Legal Jurídico y Fiscal: Compliance- La competencia económica en el programa de compliance,si,https://www.vonwobeser.com/index.php/publicacion?p_id=986,si,https://www.vonwobeser.com/index.php/publication?p_id=987,si,https://webpage-von-wobeser-2026.replit.app/news/fernando-carreno-vlex-legal-juridico-y-fiscal-compliance-la-competencia-economic,si,https://webpage-von-wobeser-2026.replit.app/news/fernando-carreno-vlex-legal-juridico-y-fiscal-compliance-economic-competition-in?lang=en,En ambas,OK,0,0,p_id ES 986 | p_id EN 987
2018-08,noticia,El CENAGAS emite bases preliminares de licitación para almacenamiento estratégico de gas natural en Veracruz,si,https://www.vonwobeser.com/index.php/publicacion?p_id=988,si,https://www.vonwobeser.com/index.php/publication?p_id=989,si,https://webpage-von-wobeser-2026.replit.app/news/cenagas-issues-the-preliminary-bidding-guidelines-for-strategic-storage-of-natur,si,https://webpage-von-wobeser-2026.replit.app/news/cenagas-issues-the-preliminary-bidding-guidelines-for-strategic-storage-of-natur?lang=en,En ambas,OK,0,0,p_id ES 988 | p_id EN 989
2018-07,noticia,“Erradicar la corrupción y la impunidad será la misión principal del nuevo gobierno”: Andrés Manuel López Obrador,si,https://www.vonwobeser.com/index.php/publicacion?p_id=963,si,https://www.vonwobeser.com/index.php/publication?p_id=962,si,https://webpage-von-wobeser-2026.replit.app/news/erradicar-la-corrupcion-y-la-impunidad-sera-la-mision-principal-del-nuevo-gobier,si,https://webpage-von-wobeser-2026.replit.app/news/eradicating-corruption-and-impunity-will-be-the-principal-mission-of-the-new-gov?lang=en,En ambas,OK,0,0,p_id ES 963 | p_id EN 962
2018-07,noticia,Lex Latin- Luis Burgueño y Marisol Márquez- Monex adquiere mayoría de Arrendadora Avance en México,si,https://www.vonwobeser.com/index.php/publicacion?p_id=970,si,https://www.vonwobeser.com/index.php/publication?p_id=973,si,https://webpage-von-wobeser-2026.replit.app/news/lex-latin-luis-burgueno-marisol-marquez-monex-acquires-majority-stake-in-arrenda,si,https://webpage-von-wobeser-2026.replit.app/news/lex-latin-luis-burgueno-marisol-marquez-monex-acquires-majority-stake-in-arrenda?lang=en,En ambas,OK,0,0,p_id ES 970 | p_id EN 973
2018-07,noticia,Latin Lawyer- Luis Burgueño- El triunfo electoral de López Obrador no agobia a los abogados mexicanos,si,https://www.vonwobeser.com/index.php/publicacion?p_id=961,si,https://www.vonwobeser.com/index.php/publication?p_id=960,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-luis-burgueno-lopez-obrador-s-landslide-victory-leaves-mexican-lawy,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-luis-burgueno-lopez-obrador-s-landslide-victory-leaves-mexican-lawy?lang=en,En ambas,OK,0,0,p_id ES 961 | p_id EN 960
2018-07,noticia,Latin Lawyer- Fernando Carreño- Comisionados de la COFECE consideran lineamientos redundantes,si,https://www.vonwobeser.com/index.php/publicacion?p_id=969,si,https://www.vonwobeser.com/index.php/publication?p_id=968,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-fernando-carreno-mexican-antitrust-commissioners-felt-guidelines-we,si,https://webpage-von-wobeser-2026.replit.app/news/latin-lawyer-fernando-carreno-mexican-antitrust-commissioners-felt-guidelines-we?lang=en,En ambas,OK,0,0,p_id ES 969 | p_id EN 968
